id,item,resp
193,item_9,1
472,item_9,1
102,item_10,1
192,item_11,1
507,item_12,1
496,item_12,1
12,item_12,1
162,item_12,1
22,item_12,1
161,item_12,1
242,item_13,1
410,item_13,1
146,item_14,1
229,item_14,1
209,item_14,1
295,item_14,1
318,item_14,1
488,item_14,1
349,item_16,1
109,item_16,1
460,item_16,1
429,item_17,1
443,item_17,1
389,item_17,1
360,item_18,1
169,item_20,1
80,item_20,1
199,item_20,1
351,item_20,1
338,item_1,0
514,item_2,0
113,item_2,0
504,item_2,0
454,item_2,0
532,item_2,0
312,item_3,0
31,item_3,0
486,item_3,0
342,item_3,0
76,item_7,0
253,item_7,0
74,item_8,0
99,item_9,0
100,item_9,0
465,item_10,0
63,item_10,0
475,item_10,0
448,item_10,0
200,item_10,0
73,item_10,0
397,item_11,0
41,item_11,0
37,item_11,0
237,item_11,0
165,item_12,0
224,item_12,0
139,item_12,0
41,item_12,0
484,item_13,0
180,item_13,0
501,item_13,0
420,item_13,0
133,item_14,0
87,item_14,0
84,item_15,0
133,item_16,0
16,item_16,0
419,item_17,0
155,item_17,0
101,item_17,0
44,item_17,0
532,item_17,0
347,item_17,0
520,item_17,0
294,item_18,0
71,item_18,0
451,item_19,0
38,item_19,0
27,item_19,0
374,item_19,0
165,item_20,0
25,item_20,0
186,item_20,0
360,item_20,0
501,item_20,0
531,item_20,0
245,item_1,1
361,item_2,1
358,item_2,1
88,item_3,1
472,item_3,1
65,item_3,1
268,item_3,1
169,item_4,1
252,item_5,1
192,item_5,1
340,item_6,1
47,item_6,1
440,item_7,1
180,item_7,1
136,item_7,1
179,item_8,1
240,item_8,1
328,item_9,1
428,item_10,1
66,item_11,1
175,item_11,1
32,item_11,1
204,item_11,1
257,item_12,1
301,item_12,1
275,item_13,1
213,item_13,1
153,item_13,1
243,item_14,1
24,item_14,1
381,item_14,1
191,item_14,1
205,item_14,1
118,item_14,1
108,item_14,1
389,item_14,1
212,item_14,1
1,item_15,1
196,item_15,1
496,item_15,1
439,item_17,1
114,item_18,1
476,item_18,1
2,item_18,1
204,item_19,1
270,item_19,1
447,item_20,1
341,item_20,1
475,item_1,0
100,item_1,0
487,item_3,0
53,item_3,0
416,item_4,0
503,item_4,0
465,item_4,0
261,item_4,0
249,item_4,0
272,item_5,0
303,item_5,0
29,item_5,0
508,item_5,0
307,item_7,0
123,item_7,0
390,item_7,0
343,item_7,0
137,item_7,0
491,item_7,0
381,item_8,0
66,item_9,0
5,item_9,0
246,item_9,0
463,item_10,0
316,item_11,0
517,item_11,0
326,item_11,0
522,item_12,0
62,item_12,0
320,item_13,0
297,item_13,0
232,item_13,0
357,item_13,0
338,item_13,0
524,item_16,0
477,item_17,0
356,item_18,0
397,item_18,0
486,item_19,0
452,item_19,0
328,item_19,0
236,item_19,0
297,item_19,0
231,item_19,0
83,item_20,0
269,item_20,0
36,item_20,0
67,item_20,0
325,item_1,1
252,item_1,1
449,item_2,1
163,item_3,1
56,item_3,1
528,item_4,1
374,item_5,1
364,item_5,1
151,item_6,1
283,item_6,1
413,item_6,1
412,item_6,1
108,item_6,1
380,item_6,1
389,item_6,1
169,item_7,1
152,item_7,1
151,item_7,1
373,item_8,1
402,item_8,1
361,item_8,1
259,item_8,1
111,item_8,1
365,item_9,1
353,item_9,1
314,item_9,1
441,item_9,1
496,item_10,1
222,item_10,1
234,item_10,1
396,item_10,1
18,item_12,1
196,item_12,1
470,item_12,1
278,item_12,1
150,item_13,1
43,item_13,1
207,item_14,1
496,item_14,1
124,item_14,1
466,item_14,1
64,item_14,1
243,item_16,1
179,item_16,1
247,item_16,1
54,item_17,1
428,item_18,1
222,item_18,1
102,item_18,1
164,item_19,1
305,item_19,1
79,item_19,1
46,item_20,1
212,item_1,0
188,item_1,0
31,item_2,0
66,item_2,0
478,item_3,0
462,item_3,0
367,item_4,0
357,item_4,0
488,item_4,0
219,item_4,0
526,item_5,0
162,item_5,0
9,item_5,0
333,item_5,0
1,item_6,0
170,item_6,0
428,item_7,0
525,item_7,0
514,item_7,0
326,item_7,0
58,item_7,0
475,item_7,0
36,item_8,0
41,item_8,0
35,item_9,0
488,item_10,0
408,item_10,0
412,item_10,0
529,item_10,0
312,item_10,0
91,item_10,0
111,item_11,0
446,item_11,0
263,item_11,0
306,item_11,0
250,item_12,0
139,item_13,0
298,item_13,0
440,item_13,0
364,item_14,0
450,item_15,0
425,item_15,0
526,item_15,0
495,item_16,0
519,item_16,0
236,item_16,0
436,item_17,0
464,item_17,0
338,item_18,0
284,item_18,0
111,item_18,0
308,item_19,0
316,item_19,0
143,item_19,0
244,item_19,0
347,item_20,0
236,item_20,0
14,item_20,0
183,item_1,1
152,item_1,1
127,item_1,1
483,item_2,1
203,item_2,1
323,item_2,1
286,item_3,1
476,item_3,1
345,item_5,1
161,item_5,1
189,item_5,1
449,item_6,1
77,item_6,1
371,item_6,1
222,item_6,1
288,item_7,1
129,item_8,1
141,item_8,1
323,item_8,1
201,item_8,1
277,item_9,1
389,item_9,1
400,item_9,1
128,item_9,1
279,item_10,1
201,item_10,1
504,item_12,1
25,item_12,1
256,item_12,1
332,item_12,1
402,item_13,1
30,item_13,1
394,item_13,1
392,item_14,1
126,item_14,1
239,item_14,1
104,item_14,1
381,item_16,1
403,item_16,1
361,item_16,1
35,item_16,1
185,item_16,1
268,item_17,1
43,item_17,1
278,item_18,1
378,item_18,1
469,item_18,1
223,item_18,1
220,item_19,1
159,item_19,1
319,item_19,1
96,item_19,1
189,item_19,1
267,item_19,1
280,item_20,1
257,item_20,1
37,item_20,1
299,item_1,0
415,item_1,0
390,item_1,0
517,item_1,0
517,item_2,0
286,item_2,0
436,item_3,0
482,item_3,0
336,item_4,0
20,item_4,0
499,item_5,0
81,item_5,0
380,item_7,0
387,item_8,0
242,item_8,0
276,item_8,0
529,item_9,0
134,item_9,0
236,item_9,0
353,item_10,0
387,item_10,0
26,item_10,0
76,item_11,0
424,item_11,0
51,item_11,0
109,item_13,0
283,item_13,0
411,item_13,0
117,item_13,0
466,item_13,0
333,item_13,0
297,item_14,0
454,item_14,0
129,item_15,0
251,item_16,0
6,item_16,0
493,item_16,0
525,item_17,0
39,item_18,0
393,item_18,0
533,item_19,0
478,item_19,0
20,item_19,0
167,item_19,0
224,item_20,0
41,item_20,0
494,item_1,1
232,item_2,1
485,item_2,1
259,item_3,1
375,item_3,1
248,item_3,1
155,item_3,1
257,item_4,1
192,item_4,1
126,item_4,1
203,item_5,1
411,item_5,1
382,item_5,1
87,item_6,1
142,item_6,1
411,item_6,1
237,item_6,1
226,item_6,1
301,item_7,1
260,item_7,1
254,item_7,1
354,item_7,1
302,item_7,1
464,item_7,1
304,item_7,1
234,item_8,1
436,item_8,1
424,item_8,1
358,item_8,1
215,item_9,1
316,item_9,1
337,item_9,1
71,item_9,1
192,item_9,1
204,item_9,1
124,item_10,1
191,item_10,1
287,item_10,1
191,item_11,1
510,item_11,1
216,item_12,1
464,item_12,1
484,item_12,1
197,item_12,1
492,item_12,1
210,item_12,1
140,item_13,1
285,item_13,1
123,item_14,1
508,item_14,1
261,item_14,1
119,item_14,1
486,item_14,1
303,item_14,1
105,item_15,1
93,item_15,1
23,item_16,1
413,item_17,1
295,item_18,1
434,item_18,1
104,item_19,1
385,item_19,1
55,item_20,1
130,item_20,1
66,item_20,1
310,item_1,0
327,item_1,0
72,item_1,0
250,item_2,0
92,item_2,0
475,item_2,0
37,item_2,0
521,item_3,0
194,item_3,0
83,item_4,0
264,item_4,0
58,item_4,0
401,item_4,0
193,item_4,0
129,item_5,0
446,item_6,0
447,item_7,0
220,item_7,0
228,item_7,0
205,item_7,0
511,item_7,0
435,item_7,0
404,item_7,0
421,item_8,0
479,item_8,0
457,item_9,0
227,item_9,0
73,item_9,0
250,item_10,0
68,item_10,0
69,item_11,0
342,item_11,0
448,item_11,0
255,item_12,0
253,item_12,0
377,item_13,0
103,item_13,0
470,item_13,0
206,item_13,0
347,item_15,0
72,item_15,0
289,item_15,0
236,item_15,0
112,item_16,0
7,item_17,0
441,item_17,0
395,item_17,0
345,item_17,0
107,item_17,0
303,item_17,0
14,item_18,0
144,item_18,0
58,item_18,0
92,item_18,0
397,item_19,0
103,item_19,0
481,item_19,0
200,item_19,0
182,item_20,0
164,item_20,0
117,item_20,0
337,item_20,0
274,item_20,0
140,item_1,1
469,item_1,1
190,item_1,1
36,item_2,1
172,item_2,1
168,item_2,1
267,item_3,1
192,item_3,1
243,item_3,1
339,item_3,1
147,item_4,1
519,item_4,1
34,item_4,1
481,item_5,1
4,item_5,1
485,item_6,1
512,item_6,1
432,item_6,1
225,item_6,1
369,item_6,1
472,item_6,1
459,item_7,1
174,item_8,1
437,item_9,1
57,item_9,1
281,item_10,1
168,item_10,1
362,item_10,1
459,item_10,1
232,item_11,1
22,item_11,1
290,item_12,1
203,item_12,1
167,item_12,1
500,item_12,1
257,item_13,1
223,item_14,1
409,item_14,1
351,item_14,1
161,item_15,1
152,item_16,1
161,item_16,1
358,item_16,1
348,item_16,1
419,item_16,1
21,item_17,1
289,item_17,1
259,item_17,1
196,item_17,1
402,item_18,1
256,item_18,1
197,item_18,1
354,item_19,1
306,item_20,1
172,item_20,1
516,item_1,0
20,item_1,0
509,item_1,0
128,item_1,0
330,item_2,0
61,item_2,0
73,item_3,0
148,item_3,0
44,item_3,0
14,item_3,0
131,item_4,0
406,item_5,0
167,item_6,0
425,item_7,0
13,item_7,0
19,item_7,0
512,item_7,0
38,item_9,0
299,item_9,0
469,item_9,0
131,item_9,0
367,item_10,0
435,item_10,0
121,item_10,0
373,item_11,0
529,item_12,0
171,item_13,0
106,item_13,0
267,item_13,0
520,item_13,0
83,item_15,0
441,item_15,0
5,item_15,0
327,item_16,0
76,item_17,0
129,item_18,0
249,item_18,0
40,item_18,0
532,item_18,0
375,item_19,0
178,item_19,0
221,item_19,0
364,item_20,0
109,item_20,0
53,item_20,0
134,item_20,0
217,item_20,0
503,item_20,0
395,item_20,0
281,item_1,1
164,item_1,1
362,item_1,1
192,item_1,1
254,item_2,1
149,item_2,1
115,item_2,1
116,item_2,1
78,item_2,1
470,item_3,1
136,item_3,1
214,item_4,1
205,item_4,1
494,item_5,1
462,item_5,1
398,item_5,1
30,item_5,1
321,item_6,1
465,item_6,1
405,item_6,1
90,item_6,1
427,item_6,1
3,item_6,1
486,item_8,1
14,item_8,1
244,item_9,1
206,item_9,1
411,item_9,1
80,item_10,1
43,item_10,1
213,item_11,1
356,item_11,1
358,item_11,1
136,item_11,1
385,item_11,1
289,item_11,1
155,item_11,1
326,item_12,1
146,item_12,1
360,item_12,1
471,item_12,1
411,item_12,1
142,item_14,1
271,item_14,1
93,item_14,1
146,item_15,1
416,item_16,1
29,item_16,1
514,item_16,1
108,item_16,1
383,item_17,1
257,item_18,1
247,item_18,1
206,item_18,1
243,item_18,1
474,item_19,1
216,item_20,1
440,item_20,1
389,item_20,1
507,item_1,0
70,item_1,0
129,item_1,0
486,item_2,0
97,item_2,0
499,item_3,0
475,item_3,0
250,item_4,0
326,item_4,0
255,item_4,0
170,item_4,0
48,item_7,0
417,item_7,0
451,item_7,0
466,item_7,0
131,item_7,0
131,item_10,0
534,item_10,0
264,item_11,0
228,item_11,0
92,item_11,0
436,item_11,0
478,item_11,0
309,item_13,0
110,item_13,0
291,item_14,0
498,item_15,0
179,item_15,0
502,item_16,0
499,item_16,0
372,item_17,0
224,item_17,0
357,item_17,0
506,item_17,0
380,item_17,0
493,item_17,0
388,item_17,0
135,item_18,0
305,item_18,0
41,item_19,0
455,item_19,0
288,item_19,0
372,item_19,0
534,item_20,0
26,item_20,0
133,item_20,0
147,item_20,0
449,item_1,1
247,item_2,1
164,item_2,1
173,item_2,1
381,item_2,1
220,item_2,1
474,item_3,1
179,item_4,1
434,item_4,1
105,item_4,1
103,item_5,1
354,item_5,1
257,item_6,1
94,item_6,1
55,item_6,1
359,item_6,1
462,item_6,1
158,item_6,1
488,item_6,1
104,item_6,1
275,item_6,1
518,item_8,1
130,item_8,1
274,item_8,1
213,item_8,1
32,item_10,1
125,item_10,1
140,item_10,1
266,item_11,1
288,item_11,1
378,item_12,1
229,item_12,1
194,item_12,1
502,item_12,1
272,item_12,1
386,item_12,1
65,item_13,1
32,item_14,1
257,item_14,1
325,item_14,1
38,item_14,1
12,item_15,1
325,item_15,1
394,item_16,1
313,item_16,1
412,item_16,1
153,item_16,1
277,item_16,1
131,item_16,1
172,item_16,1
283,item_18,1
461,item_18,1
30,item_18,1
340,item_20,1
79,item_20,1
515,item_1,0
172,item_1,0
412,item_1,0
202,item_1,0
287,item_1,0
40,item_2,0
530,item_3,0
526,item_3,0
378,item_4,0
427,item_4,0
528,item_5,0
236,item_5,0
7,item_7,0
292,item_7,0
71,item_8,0
503,item_8,0
20,item_9,0
486,item_10,0
81,item_10,0
113,item_11,0
337,item_11,0
3,item_11,0
123,item_12,0
145,item_13,0
253,item_13,0
509,item_13,0
83,item_13,0
195,item_13,0
446,item_13,0
427,item_13,0
399,item_14,0
353,item_15,0
387,item_15,0
71,item_15,0
377,item_15,0
406,item_16,0
421,item_16,0
123,item_17,0
244,item_17,0
73,item_17,0
435,item_18,0
437,item_18,0
381,item_18,0
502,item_18,0
83,item_18,0
134,item_18,0
172,item_19,0
83,item_19,0
243,item_19,0
412,item_19,0
47,item_19,0
439,item_19,0
100,item_20,0
412,item_20,0
95,item_1,1
169,item_1,1
389,item_1,1
316,item_2,1
468,item_2,1
401,item_2,1
322,item_2,1
275,item_2,1
469,item_2,1
340,item_3,1
432,item_3,1
168,item_3,1
394,item_3,1
137,item_3,1
404,item_4,1
512,item_5,1
413,item_5,1
136,item_5,1
164,item_5,1
417,item_6,1
161,item_6,1
283,item_7,1
91,item_7,1
210,item_7,1
365,item_7,1
252,item_8,1
517,item_8,1
207,item_8,1
332,item_8,1
438,item_9,1
520,item_9,1
64,item_9,1
351,item_10,1
198,item_11,1
521,item_11,1
362,item_12,1
235,item_12,1
78,item_13,1
247,item_14,1
324,item_14,1
16,item_14,1
151,item_14,1
341,item_14,1
386,item_14,1
164,item_15,1
288,item_15,1
450,item_16,1
154,item_16,1
126,item_16,1
471,item_16,1
346,item_16,1
364,item_16,1
182,item_17,1
328,item_17,1
206,item_17,1
535,item_18,1
238,item_18,1
207,item_18,1
322,item_19,1
301,item_20,1
359,item_20,1
138,item_20,1
116,item_20,1
117,item_1,0
372,item_1,0
338,item_2,0
426,item_3,0
353,item_4,0
75,item_4,0
268,item_5,0
195,item_6,0
364,item_7,0
386,item_7,0
313,item_7,0
352,item_7,0
97,item_7,0
131,item_8,0
499,item_8,0
347,item_9,0
393,item_10,0
321,item_10,0
28,item_10,0
135,item_11,0
404,item_11,0
231,item_11,0
435,item_12,0
339,item_13,0
399,item_13,0
515,item_13,0
227,item_13,0
13,item_14,0
231,item_15,0
167,item_15,0
50,item_16,0
73,item_16,0
309,item_16,0
166,item_17,0
233,item_17,0
109,item_17,0
49,item_17,0
525,item_18,0
456,item_18,0
327,item_18,0
447,item_19,0
435,item_19,0
296,item_19,0
227,item_19,0
225,item_19,0
500,item_20,0
105,item_20,0
452,item_20,0
474,item_1,1
102,item_1,1
292,item_2,1
319,item_2,1
17,item_2,1
242,item_3,1
328,item_3,1
280,item_3,1
179,item_3,1
157,item_3,1
3,item_3,1
295,item_3,1
257,item_3,1
402,item_3,1
96,item_4,1
95,item_4,1
159,item_4,1
121,item_5,1
361,item_5,1
311,item_5,1
474,item_5,1
318,item_5,1
477,item_5,1
440,item_6,1
163,item_6,1
13,item_6,1
149,item_6,1
156,item_6,1
536,item_6,1
362,item_6,1
400,item_6,1
410,item_6,1
153,item_6,1
223,item_7,1
275,item_7,1
443,item_7,1
448,item_7,1
182,item_8,1
267,item_8,1
314,item_8,1
507,item_9,1
152,item_9,1
183,item_9,1
146,item_10,1
90,item_10,1
305,item_10,1
354,item_10,1
99,item_10,1
229,item_11,1
168,item_11,1
533,item_12,1
42,item_12,1
159,item_12,1
310,item_12,1
489,item_13,1
400,item_13,1
430,item_14,1
398,item_14,1
473,item_14,1
89,item_14,1
43,item_15,1
478,item_15,1
367,item_16,1
11,item_16,1
375,item_16,1
440,item_17,1
126,item_18,1
213,item_18,1
63,item_18,1
465,item_18,1
313,item_18,1
447,item_18,1
218,item_20,1
498,item_1,0
224,item_1,0
9,item_2,0
353,item_2,0
499,item_2,0
508,item_2,0
111,item_3,0
525,item_3,0
188,item_3,0
49,item_3,0
452,item_3,0
52,item_4,0
178,item_4,0
371,item_5,0
114,item_5,0
522,item_5,0
451,item_5,0
50,item_5,0
515,item_7,0
44,item_7,0
339,item_7,0
493,item_7,0
423,item_9,0
146,item_9,0
71,item_10,0
355,item_10,0
519,item_11,0
320,item_11,0
333,item_11,0
327,item_13,0
235,item_13,0
271,item_13,0
192,item_13,0
380,item_13,0
155,item_14,0
111,item_15,0
437,item_15,0
345,item_16,0
240,item_16,0
70,item_17,0
22,item_17,0
307,item_18,0
345,item_18,0
296,item_18,0
235,item_19,0
482,item_19,0
73,item_20,0
437,item_20,0
536,item_20,0
384,item_20,0
302,item_1,1
267,item_1,1
219,item_2,1
209,item_2,1
304,item_3,1
275,item_4,1
282,item_4,1
409,item_4,1
37,item_4,1
245,item_4,1
362,item_5,1
191,item_5,1
244,item_6,1
198,item_6,1
378,item_6,1
495,item_6,1
379,item_8,1
337,item_8,1
104,item_8,1
492,item_8,1
447,item_8,1
443,item_9,1
303,item_9,1
242,item_9,1
341,item_9,1
398,item_9,1
358,item_9,1
432,item_10,1
280,item_10,1
56,item_10,1
25,item_11,1
188,item_11,1
315,item_12,1
116,item_12,1
424,item_12,1
96,item_12,1
318,item_12,1
368,item_13,1
199,item_13,1
190,item_13,1
216,item_13,1
470,item_14,1
511,item_14,1
113,item_14,1
281,item_14,1
199,item_15,1
318,item_15,1
252,item_15,1
57,item_15,1
155,item_15,1
216,item_15,1
520,item_16,1
189,item_16,1
427,item_16,1
457,item_16,1
361,item_17,1
254,item_19,1
344,item_19,1
212,item_19,1
402,item_20,1
526,item_1,0
312,item_1,0
174,item_2,0
327,item_3,0
175,item_3,0
6,item_3,0
317,item_4,0
235,item_4,0
28,item_4,0
171,item_5,0
109,item_7,0
49,item_7,0
158,item_9,0
311,item_10,0
519,item_10,0
422,item_10,0
69,item_10,0
83,item_11,0
362,item_11,0
121,item_12,0
246,item_13,0
461,item_13,0
371,item_14,0
522,item_15,0
309,item_15,0
488,item_15,0
120,item_15,0
14,item_15,0
29,item_17,0
58,item_17,0
283,item_17,0
17,item_18,0
292,item_18,0
521,item_18,0
5,item_18,0
380,item_18,0
490,item_18,0
420,item_18,0
76,item_19,0
227,item_20,0
314,item_20,0
64,item_20,0
459,item_1,1
235,item_1,1
444,item_1,1
533,item_1,1
82,item_1,1
307,item_1,1
354,item_1,1
401,item_1,1
85,item_1,1
380,item_1,1
240,item_2,1
496,item_2,1
365,item_2,1
222,item_3,1
202,item_4,1
495,item_4,1
496,item_5,1
340,item_5,1
444,item_5,1
95,item_5,1
229,item_5,1
293,item_6,1
304,item_6,1
424,item_6,1
367,item_6,1
34,item_7,1
164,item_7,1
453,item_7,1
483,item_8,1
496,item_8,1
528,item_8,1
6,item_8,1
98,item_9,1
127,item_9,1
465,item_9,1
294,item_9,1
439,item_9,1
31,item_9,1
302,item_10,1
55,item_11,1
267,item_11,1
374,item_11,1
443,item_11,1
280,item_11,1
464,item_11,1
240,item_12,1
323,item_12,1
486,item_12,1
108,item_13,1
403,item_14,1
116,item_14,1
213,item_14,1
160,item_15,1
168,item_15,1
193,item_15,1
422,item_15,1
33,item_15,1
260,item_15,1
289,item_16,1
103,item_16,1
183,item_16,1
433,item_16,1
89,item_17,1
270,item_17,1
255,item_18,1
216,item_19,1
57,item_19,1
284,item_19,1
429,item_20,1
275,item_20,1
302,item_20,1
347,item_1,0
505,item_2,0
377,item_2,0
514,item_3,0
410,item_4,0
103,item_4,0
407,item_5,0
7,item_5,0
49,item_6,0
342,item_6,0
414,item_6,0
158,item_7,0
206,item_7,0
393,item_7,0
69,item_8,0
505,item_8,0
349,item_9,0
230,item_10,0
420,item_10,0
166,item_11,0
393,item_11,0
100,item_12,0
487,item_13,0
342,item_13,0
18,item_13,0
513,item_13,0
432,item_13,0
144,item_14,0
296,item_14,0
61,item_15,0
334,item_15,0
304,item_16,0
191,item_16,0
167,item_16,0
342,item_17,0
517,item_17,0
264,item_18,0
268,item_18,0
426,item_18,0
38,item_18,0
217,item_18,0
113,item_18,0
86,item_19,0
535,item_19,0
310,item_19,0
510,item_19,0
58,item_19,0
111,item_19,0
486,item_20,0
313,item_1,1
207,item_1,1
369,item_1,1
279,item_1,1
84,item_2,1
434,item_3,1
494,item_3,1
496,item_3,1
223,item_4,1
108,item_4,1
232,item_4,1
390,item_5,1
72,item_5,1
343,item_5,1
27,item_5,1
335,item_5,1
276,item_5,1
206,item_5,1
484,item_6,1
300,item_8,1
280,item_8,1
269,item_8,1
116,item_8,1
22,item_8,1
65,item_9,1
269,item_11,1
97,item_12,1
85,item_12,1
10,item_12,1
458,item_12,1
371,item_12,1
149,item_12,1
405,item_12,1
483,item_14,1
314,item_14,1
368,item_14,1
173,item_16,1
237,item_16,1
71,item_16,1
469,item_16,1
67,item_16,1
66,item_16,1
416,item_17,1
335,item_17,1
385,item_18,1
481,item_18,1
272,item_18,1
108,item_19,1
432,item_20,1
121,item_1,0
441,item_1,0
451,item_2,0
367,item_2,0
488,item_3,0
135,item_3,0
144,item_3,0
352,item_4,0
393,item_4,0
397,item_4,0
233,item_4,0
535,item_5,0
534,item_5,0
241,item_7,0
98,item_7,0
484,item_7,0
446,item_7,0
430,item_7,0
320,item_7,0
519,item_9,0
229,item_10,0
419,item_10,0
14,item_10,0
388,item_10,0
530,item_10,0
505,item_11,0
406,item_11,0
101,item_12,0
7,item_13,0
58,item_13,0
129,item_13,0
507,item_13,0
364,item_13,0
250,item_15,0
421,item_15,0
334,item_16,0
75,item_17,0
183,item_18,0
165,item_18,0
514,item_18,0
364,item_19,0
49,item_19,0
187,item_19,0
29,item_19,0
10,item_20,0
339,item_20,0
418,item_20,0
43,item_1,1
232,item_1,1
88,item_1,1
180,item_1,1
30,item_1,1
278,item_1,1
301,item_2,1
32,item_2,1
410,item_2,1
2,item_2,1
453,item_3,1
254,item_3,1
149,item_3,1
173,item_3,1
22,item_3,1
125,item_3,1
424,item_5,1
393,item_5,1
32,item_5,1
143,item_6,1
356,item_6,1
483,item_6,1
526,item_6,1
209,item_6,1
21,item_6,1
468,item_7,1
138,item_7,1
237,item_7,1
418,item_8,1
91,item_8,1
173,item_8,1
17,item_8,1
108,item_9,1
501,item_9,1
117,item_9,1
487,item_10,1
386,item_10,1
180,item_11,1
481,item_11,1
147,item_11,1
220,item_11,1
79,item_11,1
172,item_11,1
174,item_14,1
382,item_14,1
25,item_14,1
223,item_16,1
365,item_16,1
175,item_16,1
63,item_16,1
390,item_16,1
130,item_17,1
32,item_18,1
239,item_18,1
50,item_18,1
160,item_18,1
443,item_19,1
473,item_20,1
99,item_20,1
144,item_1,0
263,item_1,0
382,item_1,0
55,item_2,0
187,item_3,0
206,item_3,0
60,item_4,0
414,item_4,0
3,item_5,0
183,item_5,0
437,item_5,0
523,item_6,0
12,item_7,0
261,item_7,0
264,item_8,0
115,item_9,0
123,item_9,0
385,item_9,0
291,item_10,0
502,item_10,0
101,item_11,0
345,item_11,0
71,item_12,0
441,item_13,0
205,item_15,0
521,item_15,0
246,item_15,0
357,item_15,0
442,item_15,0
291,item_15,0
309,item_17,0
113,item_17,0
499,item_17,0
423,item_18,0
416,item_18,0
142,item_18,0
470,item_18,0
18,item_19,0
40,item_19,0
232,item_19,0
37,item_19,0
161,item_19,0
398,item_19,0
222,item_20,0
21,item_20,0
256,item_1,1
32,item_1,1
184,item_1,1
419,item_2,1
242,item_2,1
198,item_2,1
91,item_2,1
191,item_2,1
245,item_2,1
434,item_2,1
354,item_2,1
274,item_2,1
64,item_2,1
318,item_3,1
236,item_4,1
293,item_5,1
370,item_5,1
269,item_6,1
453,item_6,1
306,item_6,1
518,item_6,1
243,item_6,1
82,item_7,1
216,item_7,1
305,item_7,1
375,item_7,1
524,item_8,1
90,item_8,1
249,item_8,1
370,item_9,1
352,item_9,1
152,item_10,1
43,item_11,1
513,item_11,1
128,item_11,1
82,item_11,1
193,item_12,1
198,item_13,1
282,item_14,1
323,item_14,1
469,item_15,1
280,item_15,1
434,item_15,1
471,item_15,1
198,item_15,1
37,item_15,1
99,item_16,1
199,item_16,1
182,item_16,1
422,item_17,1
238,item_17,1
210,item_17,1
369,item_17,1
348,item_18,1
273,item_18,1
156,item_18,1
283,item_19,1
89,item_19,1
223,item_19,1
370,item_19,1
5,item_1,0
122,item_1,0
166,item_2,0
34,item_2,0
441,item_2,0
132,item_3,0
289,item_3,0
430,item_5,0
253,item_6,0
314,item_6,0
71,item_7,0
235,item_7,0
51,item_8,0
194,item_8,0
121,item_9,0
532,item_10,0
100,item_10,0
139,item_10,0
270,item_10,0
320,item_10,0
167,item_10,0
504,item_10,0
315,item_11,0
504,item_11,0
467,item_11,0
436,item_12,0
3,item_13,0
348,item_13,0
387,item_13,0
499,item_13,0
137,item_13,0
61,item_14,0
187,item_14,0
510,item_14,0
512,item_15,0
511,item_17,0
448,item_17,0
188,item_17,0
355,item_17,0
165,item_17,0
454,item_18,0
304,item_18,0
94,item_18,0
10,item_19,0
55,item_19,0
479,item_19,0
469,item_20,0
252,item_20,0
71,item_20,0
438,item_2,1
413,item_2,1
23,item_4,1
464,item_4,1
168,item_5,1
225,item_5,1
484,item_5,1
144,item_5,1
177,item_6,1
118,item_6,1
347,item_6,1
528,item_6,1
43,item_7,1
96,item_7,1
407,item_8,1
490,item_8,1
374,item_8,1
160,item_8,1
99,item_8,1
508,item_9,1
102,item_9,1
456,item_9,1
172,item_9,1
104,item_10,1
239,item_11,1
467,item_12,1
328,item_12,1
70,item_12,1
114,item_12,1
412,item_12,1
289,item_14,1
346,item_14,1
339,item_14,1
36,item_14,1
348,item_15,1
238,item_15,1
340,item_16,1
254,item_16,1
405,item_16,1
420,item_16,1
354,item_16,1
90,item_16,1
447,item_16,1
45,item_17,1
280,item_18,1
346,item_18,1
300,item_19,1
239,item_20,1
290,item_20,1
534,item_1,0
176,item_1,0
133,item_1,0
524,item_1,0
467,item_3,0
297,item_3,0
98,item_3,0
497,item_3,0
348,item_4,0
460,item_4,0
411,item_4,0
291,item_4,0
242,item_5,0
16,item_5,0
297,item_5,0
228,item_5,0
255,item_6,0
497,item_6,0
328,item_7,0
47,item_7,0
172,item_7,0
18,item_7,0
529,item_7,0
495,item_7,0
59,item_8,0
243,item_9,0
203,item_9,0
392,item_10,0
505,item_10,0
378,item_10,0
479,item_10,0
532,item_11,0
366,item_11,0
411,item_11,0
498,item_12,0
423,item_12,0
72,item_13,0
438,item_13,0
451,item_15,0
487,item_15,0
251,item_15,0
343,item_16,0
151,item_17,0
411,item_17,0
107,item_18,0
224,item_18,0
529,item_18,0
485,item_19,0
182,item_19,0
388,item_20,0
404,item_20,0
72,item_20,0
222,item_1,1
472,item_1,1
193,item_1,1
153,item_1,1
513,item_2,1
348,item_2,1
476,item_2,1
456,item_2,1
94,item_2,1
189,item_3,1
528,item_3,1
154,item_3,1
213,item_3,1
405,item_3,1
385,item_3,1
79,item_4,1
460,item_5,1
25,item_6,1
438,item_7,1
130,item_7,1
236,item_7,1
266,item_7,1
500,item_8,1
56,item_8,1
397,item_8,1
343,item_9,1
238,item_9,1
216,item_9,1
404,item_9,1
30,item_11,1
31,item_11,1
60,item_11,1
43,item_12,1
221,item_12,1
60,item_12,1
186,item_13,1
384,item_13,1
293,item_14,1
149,item_14,1
206,item_14,1
